item,item_name,existing_avg,existing_min,cc_avg,cc_min,avg_ratio,min_ratio,cc_item_count,cc_last_seen
8282,Valorous Shield,73236,72380,40000,40000,1.83,1.81,1,2026-07-01 14:25:16
14102,Native Handwraps,1999,1999,1090,1090,1.83,1.83,1,2026-06-20 21:05:21
14607,Hawkeye's Buckler,36610,21966,20000,20000,1.83,1.1,1,2026-07-01 14:25:16
21340,Soul Pouch,362283,217370,198500,198500,1.83,1.1,4,2026-07-01 14:45:20
21557,Small Red Rocket,14036,7203,13191,13191,1.06,1.83,4,2026-03-11 14:42:45
22861,Flask of Blinding Light,336614,201968,184000,184000,1.83,1.1,1,2026-07-01 14:45:20
33460,Scroll of Spirit VI,1759,919,1680,1680,1.05,1.83,3,2026-07-01 15:05:19
38433,Arctic Wristguards,173892,109530,200000,200000,1.15,1.83,1,2026-07-01 15:25:22
40032,Defender's Twilight Opal,516694,179476,328998,328997,1.57,1.83,11,2026-07-01 15:25:22
41164,Mammoth Cutters,106,48,89,88,1.19,1.83,118005,2026-07-01 15:25:22
44958,Ethereal Oil,35057,21446,39200,39200,1.12,1.83,51,2026-07-01 15:25:22
5507,Ornate Spyglass,36483,19819,20000,20000,1.82,1.01,6,2026-07-01 14:05:16
6453,Strong Anti-Venom,3634,2180,2000,2000,1.82,1.09,20,2026-06-30 03:25:31
8953,Deep Fried Plantains,1118,656,1195,1195,1.07,1.82,4,2026-06-27 16:45:15
10393,Cockroach,27069,23077,42000,42000,1.55,1.82,1,2026-07-01 14:25:16
10512,Hi-Impact Mithril Slugs,44,33,60,60,1.36,1.82,8801,2026-07-01 14:25:16
13054,Grim Reaper,43582,26149,23999,23999,1.82,1.09,3,2026-07-01 14:25:16
13495,Recipe: Greater Frost Protection Potion,1457605,874563,800000,800000,1.82,1.09,1,2026-07-01 14:25:16
13893,Large Raw Mightfish,36384,27594,20000,20000,1.82,1.38,23,2026-06-28 10:05:25
13948,Recipe: Mightfish Steak,137632,82579,75625,75000,1.82,1.1,12,2026-07-01 14:25:16
15926,Spellbinder Orb,8324,5438,9950,9900,1.2,1.82,2,2026-07-01 14:45:20
19290,Darkmoon Card: Twisting Nether,1351426,511511,933298,933298,1.45,1.82,1,2026-06-10 11:24:22
22853,Flask of Mighty Restoration,91134,73034,50000,50000,1.82,1.46,2,2026-06-14 08:45:21
23771,Green Smoke Flare,18222,17137,10000,10000,1.82,1.71,5,2026-06-30 09:44:59
28280,Formula: Enchant Boots - Boar's Speed,3643650,1854602,2000000,2000000,1.82,1.08,1,2026-07-01 15:05:19
29159,Glowing Thorium Band,91644,54986,100000,100000,1.09,1.82,1,2026-06-26 14:25:02
38375,Borean Armor Kit,27399,26664,48600,48600,1.77,1.82,10,2026-07-01 15:05:19
38990,Scroll of Enchant Gloves - Armsman,2459534,1791834,1352049,1352000,1.82,1.33,4,2026-07-01 15:25:22
38993,Scroll of Enchant Cloak - Shadow Armor,903148,734858,1334899,1334899,1.48,1.82,7,2026-07-01 15:25:22
40047,Luminous Monarch Topaz,560342,492395,893997,893997,1.6,1.82,7,2026-07-01 15:25:22
42405,Glyph of Mind Control,116248,50752,64000,64000,1.82,1.26,15,2026-07-01 15:25:22
43666,Hellfire Tome,363450,264188,200000,200000,1.82,1.32,1,2026-06-26 09:24:51
44455,Scroll of Enchant Shield - Greater Intellect,757588,447617,814900,814800,1.08,1.82,8,2026-07-01 15:25:22
3045,Lambent Scale Boots,16281,12867,9000,9000,1.81,1.43,1,2026-06-30 10:25:04
5780,Murloc Scale Belt,36144,34798,20000,20000,1.81,1.74,1,2026-07-01 14:05:16
9508,Mechbuilder's Overalls,105600,53471,58500,58500,1.81,1.09,1,2026-06-29 22:05:33
10044,Cindercloth Boots,36164,21698,20000,20000,1.81,1.08,1,2026-07-01 12:05:10
12427,Imperial Plate Helm,144741,123576,80000,80000,1.81,1.54,1,2026-06-29 19:05:23
20408,Twilight Cultist Cowl,40527,24316,43973,43973,1.09,1.81,1,2026-07-01 14:45:20
22829,Super Healing Potion,9628,6651,5331,5000,1.81,1.33,88,2026-07-01 14:45:20
23493,Fel Iron Chain Coif,91947,55168,100000,100000,1.09,1.81,2,2026-07-01 12:25:09
29549,Codex: Prayer of Fortitude III,232303,139382,128500,128500,1.81,1.08,1,2026-07-01 12:25:09
41488,Perfect Etched Huge Citrine,70473,42284,39000,39000,1.81,1.08,1,2026-06-27 23:05:27
41513,Frostwoven Shoulders,180539,146516,100000,100000,1.81,1.47,1,2026-06-26 01:24:59
44570,Glass of Eversong Wine,18136,12950,10000,10000,1.81,1.29,20,2026-06-09 22:45:15
2996,Bolt of Linen Cloth,898,747,500,500,1.8,1.49,137,2026-07-01 14:05:16
3026,Reinforced Bow,8099,4859,4500,4500,1.8,1.08,1,2026-04-25 04:23:16
3358,Khadgar's Whisker,5862,2108,3845,3800,1.52,1.8,320,2026-07-01 14:05:16
5742,Gemstone Dagger,31477,18886,17500,17500,1.8,1.08,1,2026-06-24 02:05:24
5787,Pattern: Murloc Scale Breastplate,8261,5184,4599,4499,1.8,1.15,3,2026-07-01 14:05:16
8487,Cat Carrier (Orange Tabby),69563,41738,38700,38600,1.8,1.08,4,2026-07-01 14:25:16
23425,Adamantite Ore,10932,6651,13535,12000,1.24,1.8,485,2026-07-01 14:45:20
23909,Blood Elf Bandit Mask,447871,214134,248999,248999,1.8,1.16,3,2026-07-01 14:45:20
24207,Design: Thick Dawnstone,1257676,886064,698000,698000,1.8,1.27,1,2026-06-30 17:25:11
27693,Recipe: Talbuk Steak,170868,161227,94833,94500,1.8,1.71,10,2026-07-01 15:05:19
31501,Tome of Conjure Food VIII,193196,115918,107248,107248,1.8,1.08,1,2026-07-01 15:05:19
32230,Shadowsong Amethyst,159904,95942,88991,88991,1.8,1.08,2,2026-07-01 15:05:19
37746,Helm of the Burning Soul,138988,83393,150000,150000,1.08,1.8,1,2026-07-01 15:05:19
41515,Frostwoven Robe,184696,110818,200000,200000,1.08,1.8,1,2026-06-26 01:24:59
41516,Frostsavage Gloves,1346441,807865,1457500,1457500,1.08,1.8,1,2026-07-01 15:25:22
43258,Purehorn Spaulders,378254,249911,450000,450000,1.19,1.8,1,2026-07-01 12:25:09
44571,Bottle of Silvermoon Port,17975,11825,10000,10000,1.8,1.18,20,2026-06-19 21:05:40
44574,Skin of Mulgore Firewater,17975,11825,10000,10000,1.8,1.18,20,2026-06-09 22:45:15
1493,Heavy Marauder Scimitar,46603,27962,50000,50000,1.07,1.79,1,2026-07-01 04:45:04
2164,Gut Ripper,193530,116118,207900,207900,1.07,1.79,4,2026-07-01 14:05:16
5214,Wand of Eventide,18523,16722,30000,30000,1.62,1.79,1,2026-06-26 20:45:07
6045,Plans: Iron Counterweight,11456,5576,10000,10000,1.15,1.79,2,2026-07-01 14:05:16
7392,Green Whelp Scale,14155,11187,19980,19980,1.41,1.79,28,2026-07-01 14:25:16
13014,Axe of Rin'ji,116791,70075,125555,125555,1.08,1.79,1,2026-07-01 10:45:14
13941,Recipe: Filet of Redgill,149984,120753,84000,84000,1.79,1.44,3,2026-07-01 14:25:16
15768,Pattern: Wicked Leather Belt,26838,17020,15000,15000,1.79,1.13,1,2026-06-28 19:45:30
16683,Magister's Bindings,111019,66611,119500,119500,1.08,1.79,1,2026-06-29 06:25:39
16819,Vambraces of Prophecy,495716,279742,499999,499999,1.01,1.79,2,2026-07-01 14:45:20
22575,Mote of Life,16810,14611,9404,8999,1.79,1.62,67,2026-07-01 14:45:20
23627,Plans: Bracers of the Green Fortress,1234221,740533,688999,688999,1.79,1.07,1,2026-07-01 13:05:13
25699,Crystal Infused Leather,2241,1612,1250,1250,1.79,1.29,13,2026-07-01 14:45:20
34538,Blessed Weapon Coating,4657,2794,5000,5000,1.07,1.79,6,2026-06-19 17:05:26
40040,Resplendent Monarch Topaz,606180,363708,339333,339000,1.79,1.07,10,2026-07-01 15:25:22
41398,Relentless Earthsiege Diamond,1232256,732677,689995,689994,1.79,1.06,16,2026-07-01 15:25:22
41984,Hat of Wintry Doom,1326362,1196977,2378750,1990000,1.79,1.66,4,2026-07-01 15:25:22
44315,Scroll of Recall III,32778,27817,49800,49800,1.52,1.79,11,2026-07-01 15:25:22
44465,Scroll of Enchant Chest - Powerful Stats,3549561,2651274,4746500,4745000,1.34,1.79,16,2026-07-01 15:25:22
2262,Mark of Kern,193594,116156,109000,109000,1.78,1.07,1,2026-07-01 14:05:16
4255,Green Leather Armor,62470,51058,35000,35000,1.78,1.46,1,2026-06-27 21:05:33
5743,Prismstone Ring,44333,26600,24900,24900,1.78,1.07,1,2026-06-11 05:04:40
7921,Heavy Mithril Pants,28079,16847,30000,30000,1.07,1.78,1,2026-06-27 12:05:03
8348,Helm of Fire,757895,636838,425000,400000,1.78,1.59,2,2026-07-01 14:25:16
12057,Dragonscale Band,89064,53438,50000,50000,1.78,1.07,1,2026-07-01 09:25:09
13065,Wand of Allistarj,88754,53252,50000,50000,1.78,1.07,1,2026-07-01 14:25:16
14043,Cindercloth Gloves,157114,94268,167692,167692,1.07,1.78,1,2026-06-15 23:05:49
24192,Design: Bright Living Ruby,891047,534628,499500,499000,1.78,1.07,2,2026-07-01 14:45:20
27681,Warped Flesh,9787,8648,5500,5500,1.78,1.57,20,2026-07-01 15:05:19
38409,Iceborne Gloves,356827,132231,200000,200000,1.78,1.51,1,2026-07-01 15:05:19
38438,Iceborne Helm,445343,416171,250000,250000,1.78,1.66,2,2026-07-01 15:25:22
39935,Shifting Shadow Crystal,51531,21994,29000,29000,1.78,1.32,2,2026-07-01 15:25:22
43582,Titanium Frostguard Ring,8918632,5351179,5000000,5000000,1.78,1.07,1,2026-07-01 15:25:22
2314,Toughened Leather Armor,84205,50523,89500,89500,1.06,1.77,6,2026-07-01 14:05:16
4706,Lambent Scale Cloak,17527,11282,20000,20000,1.14,1.77,1,2026-07-01 07:25:03
5267,Scarlet Kris,163663,98198,92500,85000,1.77,1.16,2,2026-06-20 11:45:02
10502,Spellpower Goggles Xtreme,46807,39462,70000,70000,1.5,1.77,9,2026-07-01 14:25:16
11206,Formula: Enchant Cloak - Lesser Agility,79568,67626,120000,120000,1.51,1.77,1,2026-07-01 14:25:16
12550,Runed Golem Shackles,122543,73526,139999,130000,1.14,1.77,2,2026-07-01 14:25:16
14103,Brightcloth Cloak,141749,62940,80000,80000,1.77,1.27,1,2026-06-30 19:45:14
14827,Symbolic Belt,23765,22537,40000,40000,1.68,1.77,1,2026-07-01 14:25:16
16214,Formula: Enchant Bracer - Greater Intellect,147976,62422,83500,83500,1.77,1.34,1,2026-07-01 02:25:10
16248,Formula: Enchant Weapon - Unholy,616119,201908,348000,320000,1.77,1.58,2,2026-07-01 14:45:20
23116,Rigid Golden Draenite,11588,6771,11999,11999,1.04,1.77,3,2026-07-01 14:45:20
33567,Borean Leather Scraps,2159,1295,1223,1035,1.77,1.25,207,2026-07-01 15:05:19
34060,Flying Machine Control,4396851,2846808,2488750,2488750,1.77,1.14,1,2026-07-01 15:05:19
34761,Sauteed Goby,8376,3353,4728,4728,1.77,1.41,60,2026-07-01 15:05:19
36926,Shadow Crystal,7076,5433,9799,9600,1.38,1.77,104,2026-07-01 15:05:19
37813,Banner Slicer,329964,197978,350000,350000,1.06,1.77,2,2026-06-27 16:25:14
38440,Frostscale Helm,234884,140930,250000,250000,1.06,1.77,3,2026-07-01 15:25:22
38775,Scroll of Enchant Cloak - Minor Protection,8852,4623,5000,5000,1.77,1.08,1,2026-06-22 00:25:13
38807,Scroll of Enchant Boots - Lesser Agility,8872,3945,5000,5000,1.77,1.27,1,2026-06-14 13:05:18
38981,Scroll of Enchant 2H Weapon - Scourgebane,3111424,1866854,1760000,1760000,1.77,1.06,2,2026-07-01 15:25:22
40003,Precise Scarlet Ruby,909662,648387,1149994,1149900,1.26,1.77,18,2026-07-01 15:25:22
43335,Glyph of the Wild,122077,49892,69000,69000,1.77,1.38,10,2026-07-01 15:25:22
45909,Giant Darkwater Clam,18792,11275,20000,20000,1.06,1.77,1,2026-06-25 19:25:00
1523,Huge Stone Club,38135,25624,45000,45000,1.18,1.76,1,2026-07-01 14:05:16
1713,Ankh of Life,64225,38535,68273,68000,1.06,1.76,4,2026-07-01 14:05:16
1846,Chainmail Bracers,300,300,528,528,1.76,1.76,1,2026-05-02 14:24:26
1955,Dragonmaw Chain Boots,17600,17600,10000,10000,1.76,1.76,1,2026-06-28 07:05:13
2011,Twisted Sabre,30992,25544,45400,45000,1.46,1.76,2,2026-07-01 14:05:16
2194,Diamond Hammer,123230,100443,70000,70000,1.76,1.43,1,2026-06-30 20:05:11
3487,Heavy Copper Broadsword,39514,23708,22500,22500,1.76,1.05,1,2026-06-28 02:25:33
4050,Emblazoned Leggings,17590,10554,10000,10000,1.76,1.06,1,2026-06-29 17:05:22
4245,Small Silk Pack,18875,7383,13000,13000,1.45,1.76,10,2026-07-01 14:05:16
4810,Boulder Pads,23838,14303,13526,13526,1.76,1.06,1,2026-06-04 12:04:41
7050,Silk Headband,15676,11767,8900,8900,1.76,1.32,19,2026-07-01 14:25:16
7992,Plans: Blue Glittering Axe,13759,7599,13500,13400,1.02,1.76,4,2026-07-01 14:25:16
8167,Turtle Scale,3298,3007,1869,1869,1.76,1.61,41,2026-07-01 14:25:16
9088,Gift of Arthas,37653,22592,39800,39800,1.06,1.76,24,2026-07-01 14:25:16
10001,Black Mageweave Robe,52737,31880,30000,30000,1.76,1.06,5,2026-07-01 14:25:16
11023,Ancona Chicken,131530,78918,74749,74500,1.76,1.06,3,2026-07-01 14:25:16
13857,Runecloth Tunic,87128,39703,70000,70000,1.24,1.76,1,2026-07-01 14:25:16
14854,Vanguard Breastplate,122905,115499,70000,70000,1.76,1.65,1,2026-06-30 09:24:57
14863,Warleader's Gauntlets,71143,42686,75000,75000,1.05,1.76,1,2026-06-22 21:44:58
16006,Delicate Arcanite Converter,425694,255416,449000,449000,1.05,1.76,19,2026-07-01 14:45:20
30420,Heavy Jade Ring,6706,5695,3800,3800,1.76,1.5,28,2026-07-01 15:05:19
38405,Arctic Belt,189565,113739,200000,200000,1.06,1.76,1,2026-07-01 15:05:19
39900,Bold Bloodstone,51389,19563,29200,29200,1.76,1.49,1,2026-07-01 13:25:15
42399,Glyph of Fear Ward,10541,4253,7499,7499,1.41,1.76,29,2026-07-01 15:25:22
43244,Crystal Citrine Necklace,162352,135853,92425,89900,1.76,1.51,12,2026-07-01 15:25:22
44470,Scroll of Enchant Bracer - Superior Spellpower,1079340,647604,1151533,1140000,1.07,1.76,7,2026-07-01 15:25:22
1299,Lesser Belt of the Spire,17548,10529,10000,10000,1.75,1.05,1,2026-05-27 20:25:31
3020,Enduring Cap,210066,126040,120242,120242,1.75,1.05,1,2026-07-01 02:25:10
4827,Wizard's Belt,26054,15632,14900,14800,1.75,1.06,3,2026-07-01 14:05:16
6117,Squire's Shirt,556843,285339,500000,500000,1.11,1.75,1,2026-06-12 05:04:52
6344,Formula: Enchant Bracer - Minor Spirit,2969,2864,5066,5000,1.71,1.75,7,2026-07-01 14:05:16
12983,Rakzur Club,62079,56898,99749,99500,1.61,1.75,2,2026-07-01 14:25:16
13044,Demonslayer,133690,80214,140000,140000,1.05,1.75,1,2026-07-01 14:25:16
16692,Devout Gloves,138852,86516,79500,79500,1.75,1.09,1,2026-07-01 14:45:20
22279,Lovely Black Dress,329763,199488,350000,350000,1.06,1.75,1,2026-07-01 14:45:20
31230,Abyss Walker's Boots,178019,174972,159999,99999,1.11,1.75,2,2026-07-01 15:05:19
35653,Girdle of the Mystical Prison,505255,303153,536000,530000,1.06,1.75,3,2026-07-01 15:05:19
41599,Frostweave Bag,544463,419408,736769,736000,1.35,1.75,46,2026-07-01 15:25:22
42959,Glyph of Deadly Throw,96928,58157,55415,54500,1.75,1.07,17,2026-07-01 15:25:22
43595,Icy Scale Boots,7178208,4434668,4098750,4000000,1.75,1.11,2,2026-07-01 15:25:22
43870,Brilliant Saronite Helm,1248211,748927,1308000,1308000,1.05,1.75,1,2026-06-30 06:45:16
2721,Holy Shroud,191032,114619,200000,200000,1.05,1.74,1,2026-07-01 14:05:16
2878,Bearded Boneaxe,73688,44213,76931,76931,1.04,1.74,2,2026-07-01 14:05:16
3847,Golden Scale Boots,122144,57806,70000,70000,1.74,1.21,1,2026-06-28 21:05:35
6400,Glimmering Shield,28779,17267,30000,30000,1.04,1.74,1,2026-07-01 14:25:16
7076,Essence of Earth,118456,59514,67928,67500,1.74,1.13,26,2026-07-01 14:25:16
13122,Dark Phantom Cape,87195,62134,50000,50000,1.74,1.24,1,2026-07-01 14:25:16
13454,Greater Arcane Elixir,4794,2876,5000,5000,1.04,1.74,6,2026-07-01 14:25:16
14048,Bolt of Runecloth,25286,12333,14550,14200,1.74,1.15,123,2026-07-01 14:25:16
15724,Pattern: Heavy Scorpid Bracers,245646,158309,141499,141499,1.74,1.12,1,2026-07-01 14:45:20
22447,Lesser Planar Essence,37427,25090,43955,43599,1.17,1.74,39,2026-07-01 14:45:20
38419,Nerubian Boots,260490,205097,150000,150000,1.74,1.37,1,2026-06-29 15:45:18
39967,Resolute Huge Citrine,36918,27279,21200,21200,1.74,1.29,2,2026-07-01 10:45:14
39979,Seer's Dark Jade,38007,17264,30000,30000,1.27,1.74,6,2026-07-01 05:24:59
43005,Spiced Mammoth Treats,105288,70771,60499,60499,1.74,1.17,110,2026-07-01 15:25:22
2236,Blackfang,86107,51664,49900,49800,1.73,1.04,3,2026-07-01 14:05:16
2572,Red Linen Robe,7156,5437,9400,9400,1.31,1.73,10,2026-07-01 14:05:16
4663,Journeyman's Belt,1732,1039,1000,1000,1.73,1.04,1,2026-06-29 13:25:17
7166,Copper Dagger,18780,10251,22699,17699,1.21,1.73,2,2026-07-01 14:25:16
9381,Earthen Rod,105804,63482,110000,110000,1.04,1.73,1,2026-06-19 02:25:35
12214,Mystery Stew,1483,890,1538,1538,1.04,1.73,12,2026-05-11 14:44:43
13111,Sandals of the Insurgent,48055,28833,50000,50000,1.04,1.73,1,2026-06-30 16:05:06
13466,Plaguebloom,29646,18280,17153,16800,1.73,1.09,164,2026-07-01 14:25:16
14601,Warden's Wraps,48192,28915,55000,50000,1.14,1.73,2,2026-07-01 14:25:16
16702,Dreadmist Belt,86734,43960,50000,50000,1.73,1.14,1,2026-07-01 14:45:20
17011,Lava Core,239964,132756,138874,138500,1.73,1.04,24,2026-07-01 14:45:20
17413,Codex: Prayer of Fortitude,14383,9385,8300,8300,1.73,1.13,3,2026-07-01 14:45:20
24268,Netherweave Net,8760,4181,5063,5063,1.73,1.21,68,2026-04-10 00:42:32
32745,Pattern: Shoulderpads of Renewed Life,3096674,1070384,1923750,1850000,1.61,1.73,2,2026-07-01 15:05:19
37673,Dark Runic Mantle,313216,201197,349500,349000,1.12,1.73,5,2026-07-01 15:05:19
38561,Jormungar Scale,58531,35119,33899,33600,1.73,1.05,99,2026-07-01 15:25:22
38804,Scroll of Enchant Chest - Minor Stats,93163,34753,60000,60000,1.55,1.73,1,2026-06-29 03:45:43
38943,Scroll of Enchant Boots - Cat's Swiftness,9203392,5522035,9550000,9550000,1.04,1.73,1,2026-06-08 22:25:27
39965,Glimmering Huge Citrine,30302,17177,29892,29800,1.01,1.73,44,2026-07-01 15:25:22
42401,Glyph of Holy Nova,60782,36469,62999,62999,1.04,1.73,22,2026-07-01 15:25:22
43109,Icy Pigment,178724,94973,103500,103500,1.73,1.09,1,2026-07-01 13:25:15
1678,Black Ogre Kickers,1845086,1107052,1900000,1900000,1.03,1.72,1,2026-06-19 06:45:35
2987,Inscribed Leather Boots,14882,8929,15334,15334,1.03,1.72,1,2026-07-01 14:05:16
8271,Ebonhold Leggings,86083,51650,50000,50000,1.72,1.03,1,2026-06-25 23:45:02
12248,Daring Dirk,133980,93116,77777,77777,1.72,1.2,1,2026-06-03 23:44:57
14672,Pridelord Bands,37642,23664,21900,21900,1.72,1.08,1,2026-07-01 14:25:16
21841,Netherweave Bag,90109,69622,120000,120000,1.33,1.72,38,2026-07-01 14:45:20
22824,Elixir of Major Strength,17168,11663,10000,10000,1.72,1.17,3,2026-06-28 21:05:35
23439,Noble Topaz,56410,40131,32866,32800,1.72,1.22,10,2026-07-01 14:45:20
23764,Adamantite Scope,172180,103308,100000,100000,1.72,1.03,5,2026-07-01 14:45:20
25656,Felscale Pants,103082,98668,60000,60000,1.72,1.64,1,2026-01-24 13:02:35
37744,Horrorblood Treads,155140,93084,160000,160000,1.03,1.72,1,2026-06-29 21:05:36
41163,Titanium Bar,127915,106754,184000,183999,1.44,1.72,166,2026-07-01 15:25:22
1288,Large Venom Sac,3077,2903,1798,1798,1.71,1.61,25,2026-07-01 14:05:16
3842,Green Iron Leggings,15981,9589,9357,9200,1.71,1.04,24,2026-07-01 14:05:16
4062,Imperial Leather Pants,38987,32642,22792,22792,1.71,1.43,1,2026-07-01 14:05:16
4318,Gloves of Meditation,7806,4684,8000,8000,1.02,1.71,1,2026-06-29 15:25:19
9999,Black Mageweave Leggings,51153,34090,29950,20000,1.71,1.7,3,2026-07-01 14:25:16
31138,Storm Lord's Girdle,67023,59809,114750,100000,1.71,1.67,4,2026-07-01 15:05:19
41250,Green Lumberjack Shirt,684856,410914,400000,400000,1.71,1.03,1,2026-06-24 04:45:23
41356,Righteous Gauntlets,600500,321729,550000,550000,1.09,1.71,1,2026-07-01 15:25:22
41397,Powerful Earthsiege Diamond,468775,426616,274698,274500,1.71,1.55,10,2026-07-01 15:25:22
41472,Perfect Radiant Dark Jade,51129,30677,29900,29900,1.71,1.03,14,2026-07-01 15:25:22
899,Venom Web Fang,17417,7334,12500,12500,1.39,1.7,1,2026-06-30 19:25:16
4718,Nightsky Mantle,17021,14810,10000,10000,1.7,1.48,1,2026-07-01 01:45:13
5573,Green Leather Bag,5943,2823,4833,4799,1.23,1.7,10,2026-07-01 14:05:16
6506,Infantry Boots,9831,5899,9999,9999,1.02,1.7,1,2026-07-01 14:25:16
8006,The Ziggler,68700,41220,80000,70000,1.16,1.7,2,2026-07-01 14:25:16
14366,Mystic's Bracelets,8487,5092,5000,5000,1.7,1.02,1,2026-06-28 08:25:31
14448,Highborne Bracelets,41998,35238,60000,60000,1.43,1.7,2,2026-07-01 14:25:16
14483,Pattern: Felcloth Pants,132898,71941,122222,122222,1.09,1.7,1,2026-07-01 14:25:16
14791,Protector Cape,50897,48208,30000,30000,1.7,1.61,1,2026-06-30 18:05:13
15416,Black Dragonscale,17008,10205,10000,10000,1.7,1.02,1,2026-06-30 13:05:02
23815,Schematic: Adamantite Shell Machine,306206,276991,180000,180000,1.7,1.54,1,2026-07-01 14:45:20
38960,Scroll of Enchant Gloves - Gatherer,212021,107453,182999,182999,1.16,1.7,6,2026-07-01 15:25:22
43424,Glyph of Revenge,13604,6449,8000,8000,1.7,1.24,47,2026-07-01 15:25:22
2276,Swampwalker Boots,203256,175708,120000,120000,1.69,1.46,1,2026-06-28 10:05:25
3008,Wendigo Fur Cloak,4429,2657,4500,4500,1.02,1.69,1,2026-06-10 11:24:22
3027,Heavy Recurve Bow,5864,5246,8888,8888,1.52,1.69,1,2026-06-23 21:25:09
6419,Glyphed Mitts,31265,16873,18500,18500,1.69,1.1,1,2026-07-01 12:25:09
12364,Huge Emerald,214108,106073,197781,179000,1.08,1.69,66,2026-07-01 14:25:16
14344,Large Brilliant Shard,34047,20665,50435,35000,1.48,1.69,102,2026-07-01 14:25:16
14530,Heavy Runecloth Bandage,5273,4263,7198,7198,1.37,1.69,84,2026-07-01 14:25:16
16696,Devout Belt,72037,64843,109750,109500,1.52,1.69,2,2026-07-01 14:45:20
18344,Stonebark Gauntlets,102489,78264,60600,60600,1.69,1.29,1,2026-06-18 04:45:30
27671,Buzzard Meat,1898,1286,1121,1120,1.69,1.15,349,2026-07-01 15:05:19
30746,Mining Sack,404951,351852,240000,240000,1.69,1.47,1,2026-07-01 15:05:19
37800,Aviary Guardsman's Hauberk,336057,237022,198766,198500,1.69,1.19,7,2026-07-01 15:05:19
38899,Scroll of Enchant Bracer - Major Defense,1100000,1100000,650000,650000,1.69,1.69,3,2026-06-08 16:05:25
38967,Scroll of Enchant Gloves - Major Agility,573360,414664,339999,339999,1.69,1.22,9,2026-07-01 15:25:22
39996,Bold Scarlet Ruby,920769,637150,1079283,1077499,1.17,1.69,21,2026-07-01 15:25:22
42899,Glyph of the Beast,113011,66957,66998,66998,1.69,1.0,17,2026-07-01 15:25:22
43011,Worg Haunch,8979,5021,8688,8500,1.03,1.69,60,2026-07-01 15:25:22
2516,Light Shot,94,59,99,99,1.05,1.68,200,2026-04-29 16:23:52
3076,Smoldering Boots,16780,16780,10000,10000,1.68,1.68,1,2026-05-23 03:05:31
3826,Major Troll's Blood Elixir,14963,11677,19600,19600,1.31,1.68,26,2026-07-01 14:05:16
4067,Glyphed Buckler,27575,25187,27500,15000,1.0,1.68,2,2026-07-01 14:05:16
4655,Giant Clam Meat,1538,768,1294,1294,1.19,1.68,8,2026-06-30 15:25:07
4710,Forest Cloak,16648,11870,9899,9899,1.68,1.2,1,2026-07-01 04:25:06
7972,Ichor of Undeath,795,583,472,470,1.68,1.24,44,2026-07-01 14:25:16
13902,18 Pound Salmon,60192,36115,60702,60702,1.01,1.68,1,2026-06-30 05:25:23
13934,Mightfish Steak,4710,3989,2800,2800,1.68,1.42,1,2026-06-27 08:45:58
15739,Pattern: Runic Leather Bracers,12904,6793,11399,11399,1.13,1.68,1,2026-06-26 22:25:14
20750,Wizard Oil,50383,30230,29998,29998,1.68,1.01,1,2026-06-15 21:05:44
22250,Herb Pouch,31533,12219,18800,18800,1.68,1.54,24,2026-07-01 14:45:20
22522,Superior Wizard Oil,41308,27412,24581,24000,1.68,1.14,47,2026-07-01 14:45:20
22854,Flask of Relentless Assault,565629,508708,854505,854505,1.51,1.68,1,2026-07-01 14:45:20
